transaction_id,transaction_date,customer_id,customer_gender,customer_age_group,customer_segment,product_id,product_name,category,brand,quantity,unit_price,discount_pct,sales_amount,payment_method,sales_channel,region
T0000229,7/29/2025,C003859,Female,35-44,VIP,P1050,Moisturizer,Beauty,Brand 2,1,96.5,20,77.2,Debit Card,Mobile App,East
T0000246,7/29/2025,C003480,Female,25-34,VIP,P1066,Lamp,Home,Brand 3,1,273.63,10,246.27,Credit Card,In-Store,West
T0000253,7/29/2025,C006379,Female,55+,Loyal,P1073,Towel,Home,Brand 1,2,7.73,0,15.46,Credit Card,In-Store,Central
T0000351,7/30/2025,C021137,Other,45-54,Loyal,P1006,Headphones,Electronics,Brand 3,2,82.22,0,164.44,PayPal,Online,North
T0000152,8/1/2025,C006725,Male,55+,Returning,P1017,T-Shirt,Clothing,Brand 2,1,155.6,0,155.6,Gift Card,Online,South
T0000436,8/2/2025,C016463,Female,45-54,Loyal,P1045,Cereal,Groceries,Brand 3,2,133.1,5,252.89,Debit Card,Online,East
T0000585,8/2/2025,C021608,Male,45-54,Loyal,P1073,Towel,Home,Brand 1,1,7.73,0,7.73,Credit Card,Online,West
T0000012,8/3/2025,C023525,Female,25-34,VIP,P1117,Textbook,Books,Brand 3,1,402.82,0,402.82,PayPal,Mobile App,West
T0000329,8/3/2025,C012752,Other,55+,Loyal,P1031,Milk,Groceries,Brand 1,1,305.73,10,275.16,PayPal,Mobile App,South
T0000573,8/3/2025,C001783,Other,45-54,New,P1086,Running Shoes,Sports,Brand 2,1,165.97,0,165.97,Cash,Mobile App,North
T0000831,8/3/2025,C017541,Female,35-44,Loyal,P1016,T-Shirt,Clothing,Brand 1,1,95.79,20,76.63,PayPal,Online,North
T0000953,8/3/2025,C017402,Female,45-54,Returning,P1009,Laptop,Electronics,Brand 3,1,302.55,0,302.55,Cash,Online,East
T0000983,8/3/2025,C003846,Male,55+,VIP,P1022,Jacket,Clothing,Brand 1,1,74.05,0,74.05,PayPal,Mobile App,West
T0000059,8/5/2025,C009862,Female,55+,New,P1079,Football,Sports,Brand 1,1,182.44,0,182.44,Cash,In-Store,South
T0000791,8/6/2025,C022268,Female,45-54,Loyal,P1039,Rice,Groceries,Brand 3,4,343.7,0,1374.8,Credit Card,Mobile App,North
T0000697,8/7/2025,C013101,Other,25-34,New,P1012,Smartwatch,Electronics,Brand 3,4,485.11,0,1940.44,Cash,In-Store,South
T0000868,8/7/2025,C024488,Other,18-24,VIP,P1110,Cookbook,Books,Brand 2,3,43.11,0,129.33,PayPal,Online,West
T0000459,8/8/2025,C018012,Female,25-34,New,P1051,Moisturizer,Beauty,Brand 3,1,484.94,10,436.45,Cash,Online,West
T0000484,8/8/2025,C007023,Male,25-34,Returning,P1021,Jeans,Clothing,Brand 3,2,307.87,0,615.74,Cash,Mobile App,West
T0000262,8/9/2025,C022955,Male,25-34,New,P1005,Headphones,Electronics,Brand 2,1,82.23,0,82.23,PayPal,In-Store,West
T0000288,8/9/2025,C017586,Male,25-34,Loyal,P1026,Dress,Clothing,Brand 2,1,393.66,5,373.98,Gift Card,In-Store,North
T0000529,8/9/2025,C014684,Male,45-54,VIP,P1057,Perfume,Beauty,Brand 3,2,48.8,0,97.6,Cash,Online,West
T0000554,8/9/2025,C018028,Female,18-24,Loyal,P1063,Bedsheet,Home,Brand 3,1,415.23,0,415.23,Gift Card,Online,South
T0000890,8/10/2025,C021853,Male,55+,VIP,P1097,Board Game,Toys,Brand 1,1,263.75,10,237.38,Cash,Mobile App,North
T0000136,8/11/2025,C009696,Other,35-44,New,P1046,Shampoo,Beauty,Brand 1,5,332.95,0,1664.75,PayPal,In-Store,North
T0000622,8/11/2025,C008197,Other,45-54,VIP,P1105,Building Blocks,Toys,Brand 3,2,454.25,5,863.07,Gift Card,In-Store,South
T0000886,8/11/2025,C004145,Female,35-44,Loyal,P1041,Coffee,Groceries,Brand 2,1,65.41,0,65.41,Debit Card,Online,Central
T0000072,8/12/2025,C012465,Female,18-24,Loyal,P1110,Cookbook,Books,Brand 2,1,43.11,0,43.11,Cash,In-Store,West
T0000110,8/12/2025,C019239,Male,35-44,New,P1087,Running Shoes,Sports,Brand 3,1,366.16,0,366.16,Debit Card,In-Store,Central
T0000524,8/13/2025,C023717,Other,25-34,Loyal,P1099,Board Game,Toys,Brand 3,2,17.58,0,35.16,Gift Card,Mobile App,Central
T0000631,8/13/2025,C004203,Male,55+,VIP,P1029,Sneakers,Clothing,Brand 2,1,298.25,0,298.25,PayPal,Mobile App,North
T0000922,8/15/2025,C000459,Other,25-34,Returning,P1013,Bluetooth Speaker,Electronics,Brand 1,2,417.06,0,834.12,Cash,Online,Central
T0000060,8/16/2025,C019880,Other,35-44,VIP,P1056,Perfume,Beauty,Brand 2,2,461.33,0,922.66,PayPal,In-Store,South
T0000855,8/16/2025,C010682,Female,25-34,Loyal,P1076,Yoga Mat,Sports,Brand 1,2,365.86,0,731.72,Debit Card,Online,East
T0000054,8/17/2025,C008699,Male,18-24,VIP,P1023,Jacket,Clothing,Brand 2,5,149.61,0,748.05,Cash,Mobile App,East
T0000874,8/17/2025,C023031,Male,25-34,Loyal,P1095,Toy Car,Toys,Brand 2,1,386.63,0,386.63,Cash,In-Store,Central
T0000932,8/18/2025,C019453,Female,45-54,Loyal,P1036,Bread,Groceries,Brand 3,1,405.16,0,405.16,PayPal,Mobile App,Central
T0000544,8/19/2025,C018699,Other,45-54,Loyal,P1062,Bedsheet,Home,Brand 2,2,139.32,0,278.64,PayPal,Online,Central
T0000619,8/19/2025,C011407,Female,35-44,Returning,P1118,Children Book,Books,Brand 1,3,97.35,0,292.05,Gift Card,Online,West
T0000944,8/20/2025,C000882,Other,35-44,VIP,P1104,Building Blocks,Toys,Brand 2,1,256.74,10,231.07,Credit Card,In-Store,East
T0000160,8/22/2025,C017969,Other,35-44,VIP,P1082,Dumbbells,Sports,Brand 1,2,313.53,0,627.06,Gift Card,Mobile App,East
T0000496,8/22/2025,C009636,Female,18-24,VIP,P1034,Bread,Groceries,Brand 1,2,474.7,0,949.4,Credit Card,Mobile App,Central
T0000857,8/22/2025,C015874,Male,45-54,Returning,P1061,Bedsheet,Home,Brand 1,1,197.4,10,177.66,Debit Card,Mobile App,West
T0000165,8/23/2025,C018403,Other,35-44,New,P1008,Laptop,Electronics,Brand 2,1,433.76,0,433.76,PayPal,In-Store,West
T0000589,8/24/2025,C021409,Male,55+,Loyal,P1047,Shampoo,Beauty,Brand 2,1,159.3,0,159.3,PayPal,Online,Central
T0000004,8/26/2025,C009116,Male,25-34,VIP,P1058,Sunscreen,Beauty,Brand 1,2,102.01,15,173.42,Cash,In-Store,South
T0000794,8/27/2025,C012920,Other,35-44,VIP,P1090,Water Bottle,Sports,Brand 3,2,238.75,0,477.5,PayPal,In-Store,West
T0000388,8/30/2025,C007412,Other,45-54,New,P1017,T-Shirt,Clothing,Brand 2,2,155.6,0,311.2,Credit Card,Mobile App,East
T0000835,8/30/2025,C007815,Female,45-54,New,P1093,Puzzle,Toys,Brand 3,1,381.59,0,381.59,Gift Card,Mobile App,East
T0000882,8/30/2025,C021819,Other,55+,VIP,P1063,Bedsheet,Home,Brand 3,2,415.23,10,747.41,PayPal,In-Store,Central
T0000037,8/31/2025,C001303,Other,18-24,VIP,P1075,Towel,Home,Brand 3,3,354.89,5,1011.44,Gift Card,Mobile App,Central
T0000104,8/31/2025,C015399,Female,18-24,Returning,P1089,Water Bottle,Sports,Brand 2,1,444.17,5,421.96,Cash,Mobile App,East
T0000036,9/1/2025,C002227,Other,25-34,VIP,P1009,Laptop,Electronics,Brand 3,1,302.55,20,242.04,Credit Card,Mobile App,South
T0000702,9/1/2025,C018850,Other,18-24,Returning,P1058,Sunscreen,Beauty,Brand 1,1,102.01,0,102.01,PayPal,In-Store,West
T0000089,9/2/2025,C022977,Female,55+,New,P1113,Notebook,Books,Brand 2,2,465.2,0,930.4,Gift Card,Online,North
T0000728,9/2/2025,C007609,Male,18-24,Loyal,P1030,Sneakers,Clothing,Brand 3,1,27.99,0,27.99,Credit Card,Mobile App,West
T0000915,9/3/2025,C017142,Female,25-34,Loyal,P1114,Notebook,Books,Brand 3,1,405.02,0,405.02,Credit Card,Mobile App,North
T0000678,9/5/2025,C018171,Male,18-24,Returning,P1036,Bread,Groceries,Brand 3,1,405.16,5,384.9,PayPal,In-Store,East
T0000395,9/6/2025,C023632,Other,35-44,New,P1077,Yoga Mat,Sports,Brand 2,1,386.78,0,386.78,Cash,Online,Central
T0000691,9/6/2025,C014517,Female,35-44,Loyal,P1069,Cookware Set,Home,Brand 3,1,41.9,0,41.9,Cash,In-Store,West
T0000746,9/7/2025,C019665,Male,25-34,Loyal,P1011,Smartwatch,Electronics,Brand 2,3,15.19,5,43.29,Gift Card,Mobile App,Central
T0000592,9/8/2025,C023505,Male,25-34,VIP,P1047,Shampoo,Beauty,Brand 2,1,159.3,0,159.3,Cash,Mobile App,North
T0000190,9/11/2025,C015586,Other,25-34,New,P1042,Coffee,Groceries,Brand 3,5,250.11,30,875.39,PayPal,Online,East
T0000241,9/11/2025,C011064,Other,18-24,New,P1093,Puzzle,Toys,Brand 3,1,381.59,0,381.59,Credit Card,Online,Central
T0000055,9/12/2025,C016759,Male,45-54,Returning,P1056,Perfume,Beauty,Brand 2,3,461.33,5,1314.79,Cash,Online,West
T0000257,9/12/2025,C016893,Male,35-44,Loyal,P1020,Jeans,Clothing,Brand 2,1,149.16,0,149.16,Debit Card,In-Store,Central
T0000970,9/12/2025,C001141,Other,18-24,Returning,P1083,Dumbbells,Sports,Brand 2,2,168.79,0,337.58,Cash,Mobile App,West
T0000803,9/16/2025,C002899,Male,45-54,New,P1067,Cookware Set,Home,Brand 1,2,74.76,0,149.52,Gift Card,Mobile App,East
T0000522,9/17/2025,C012444,Female,55+,New,P1024,Jacket,Clothing,Brand 3,1,186.35,10,167.72,Debit Card,In-Store,West
T0000981,9/18/2025,C020534,Male,18-24,VIP,P1083,Dumbbells,Sports,Brand 2,1,168.79,0,168.79,Debit Card,In-Store,South
T0000456,9/20/2025,C015819,Other,18-24,VIP,P1077,Yoga Mat,Sports,Brand 2,1,386.78,0,386.78,Debit Card,Mobile App,West
T0000212,9/21/2025,C011562,Male,55+,VIP,P1001,Smartphone,Electronics,Brand 1,1,190.4,5,180.88,Debit Card,Mobile App,North
T0000950,9/21/2025,C009815,Female,45-54,Returning,P1022,Jacket,Clothing,Brand 1,1,74.05,5,70.35,PayPal,Mobile App,North
T0000957,9/21/2025,C014213,Other,18-24,Returning,P1104,Building Blocks,Toys,Brand 2,1,256.74,25,192.56,Cash,In-Store,South
T0000853,9/23/2025,C024852,Female,18-24,New,P1043,Cereal,Groceries,Brand 1,2,22.02,0,44.04,Credit Card,Mobile App,South
T0000512,9/24/2025,C003858,Female,18-24,New,P1093,Puzzle,Toys,Brand 3,2,381.59,0,763.18,PayPal,Online,Central
T0000872,9/25/2025,C001340,Female,35-44,Returning,P1060,Sunscreen,Beauty,Brand 3,1,166.04,0,166.04,Gift Card,Mobile App,North
T0000433,9/26/2025,C020218,Male,35-44,VIP,P1079,Football,Sports,Brand 1,2,182.44,0,364.88,PayPal,Mobile App,West
T0000102,9/27/2025,C001974,Other,18-24,Returning,P1073,Towel,Home,Brand 1,2,7.73,0,15.46,Debit Card,In-Store,North
T0000497,9/27/2025,C002334,Female,25-34,New,P1075,Towel,Home,Brand 3,1,354.89,0,354.89,PayPal,Mobile App,East
T0000710,9/27/2025,C004840,Female,18-24,Loyal,P1032,Milk,Groceries,Brand 2,1,89.41,0,89.41,Credit Card,In-Store,West
T0000955,10/1/2025,C016888,Female,55+,Returning,P1033,Milk,Groceries,Brand 3,1,37.2,5,35.34,Credit Card,Mobile App,Central
T0000719,10/2/2025,C009907,Male,55+,Loyal,P1046,Shampoo,Beauty,Brand 1,2,332.95,0,665.9,Credit Card,Mobile App,East
T0000015,10/4/2025,C005243,Other,45-54,New,P1020,Jeans,Clothing,Brand 2,1,149.16,0,149.16,PayPal,In-Store,Central
T0000139,10/4/2025,C021180,Male,35-44,VIP,P1116,Textbook,Books,Brand 2,3,436.37,0,1309.11,Credit Card,Mobile App,East
T0000186,10/4/2025,C010360,Male,45-54,New,P1042,Coffee,Groceries,Brand 3,1,250.11,5,237.6,PayPal,In-Store,East
T0000469,10/4/2025,C004846,Other,35-44,Loyal,P1026,Dress,Clothing,Brand 2,2,393.66,0,787.32,Credit Card,Online,West
T0000007,10/5/2025,C020268,Female,55+,Returning,P1038,Rice,Groceries,Brand 2,1,53.35,0,53.35,Credit Card,Online,South
T0000185,10/5/2025,C016192,Female,55+,VIP,P1023,Jacket,Clothing,Brand 2,4,149.61,20,478.75,Gift Card,Mobile App,Central
T0000977,10/5/2025,C010013,Female,55+,New,P1026,Dress,Clothing,Brand 2,1,393.66,15,334.61,Credit Card,Online,South
T0000753,10/6/2025,C017333,Male,45-54,Loyal,P1074,Towel,Home,Brand 2,1,408.65,5,388.22,PayPal,Mobile App,East
T0000435,10/7/2025,C017815,Male,45-54,Loyal,P1032,Milk,Groceries,Brand 2,1,89.41,15,76,PayPal,Mobile App,West
T0000565,10/7/2025,C013253,Female,35-44,New,P1058,Sunscreen,Beauty,Brand 1,4,102.01,5,387.64,PayPal,Mobile App,North
T0000735,10/7/2025,C001616,Male,35-44,VIP,P1067,Cookware Set,Home,Brand 1,1,74.76,10,67.28,PayPal,In-Store,East
T0000644,10/8/2025,C004747,Male,35-44,VIP,P1060,Sunscreen,Beauty,Brand 3,2,166.04,15,282.27,Gift Card,Mobile App,West
T0000755,10/9/2025,C016310,Female,25-34,Returning,P1067,Cookware Set,Home,Brand 1,1,74.76,0,74.76,Cash,Online,North
T0000845,10/9/2025,C020069,Female,25-34,New,P1013,Bluetooth Speaker,Electronics,Brand 1,1,417.06,0,417.06,PayPal,Online,North
T0000550,10/10/2025,C023090,Other,35-44,Returning,P1117,Textbook,Books,Brand 3,2,402.82,0,805.64,Debit Card,In-Store,West
T0000500,10/11/2025,C001901,Male,45-54,Loyal,P1041,Coffee,Groceries,Brand 2,1,65.41,0,65.41,Debit Card,Online,Central
T0000133,10/15/2025,C008323,Female,35-44,New,P1060,Sunscreen,Beauty,Brand 3,2,166.04,15,282.27,PayPal,In-Store,Central
T0000272,10/15/2025,C007630,Male,18-24,VIP,P1029,Sneakers,Clothing,Brand 2,2,298.25,0,596.5,Cash,Mobile App,West
T0000350,10/15/2025,C002785,Male,25-34,Loyal,P1077,Yoga Mat,Sports,Brand 2,1,386.78,0,386.78,Debit Card,Mobile App,Central
T0000861,10/15/2025,C020039,Male,55+,Returning,P1021,Jeans,Clothing,Brand 3,1,307.87,0,307.87,Credit Card,In-Store,Central
T0000362,10/16/2025,C010270,Other,45-54,VIP,P1068,Cookware Set,Home,Brand 2,1,402.09,25,301.57,Gift Card,Online,East
T0000446,10/16/2025,C015965,Other,35-44,Returning,P1102,Doll,Toys,Brand 3,1,320.02,30,224.01,Gift Card,Mobile App,Central
T0000654,10/16/2025,C017492,Female,35-44,VIP,P1082,Dumbbells,Sports,Brand 1,1,313.53,25,235.15,Gift Card,Online,North
T0000971,10/16/2025,C022958,Female,18-24,Returning,P1040,Coffee,Groceries,Brand 1,1,222.88,0,222.88,PayPal,In-Store,North
T0000401,10/17/2025,C017583,Other,55+,Returning,P1011,Smartwatch,Electronics,Brand 2,3,15.19,0,45.57,Cash,Online,East
T0000508,10/17/2025,C008382,Other,55+,New,P1049,Moisturizer,Beauty,Brand 1,2,275.62,0,551.24,Gift Card,Online,North
T0000903,10/17/2025,C020859,Female,18-24,Loyal,P1039,Rice,Groceries,Brand 3,2,343.7,0,687.4,PayPal,Online,West
T0000053,10/18/2025,C016693,Female,55+,Loyal,P1045,Cereal,Groceries,Brand 3,1,133.1,0,133.1,Credit Card,Online,East
T0000243,10/19/2025,C009900,Female,25-34,VIP,P1038,Rice,Groceries,Brand 2,1,53.35,0,53.35,Cash,In-Store,North
T0000558,10/19/2025,C020110,Other,25-34,New,P1116,Textbook,Books,Brand 2,2,436.37,0,872.74,Cash,In-Store,North
T0000813,10/19/2025,C008664,Male,18-24,Returning,P1007,Laptop,Electronics,Brand 1,1,33.75,0,33.75,PayPal,In-Store,West
T0000039,10/22/2025,C009831,Female,35-44,New,P1086,Running Shoes,Sports,Brand 2,2,165.97,20,265.55,Credit Card,In-Store,Central
T0000226,10/22/2025,C012004,Female,45-54,New,P1031,Milk,Groceries,Brand 1,1,305.73,10,275.16,Gift Card,Online,West
T0000366,10/22/2025,C005677,Other,25-34,VIP,P1089,Water Bottle,Sports,Brand 2,1,444.17,10,399.75,Cash,Online,South
T0000675,10/22/2025,C024796,Female,45-54,Returning,P1072,Storage Box,Home,Brand 3,3,103.36,10,279.07,Credit Card,Mobile App,West
T0000826,10/22/2025,C016124,Male,25-34,VIP,P1023,Jacket,Clothing,Brand 2,1,149.61,10,134.65,Debit Card,Mobile App,North
T0000430,10/23/2025,C014531,Male,18-24,Loyal,P1026,Dress,Clothing,Brand 2,1,393.66,0,393.66,Credit Card,Online,West
T0000737,10/23/2025,C014802,Male,55+,New,P1107,Novel,Books,Brand 2,1,208.14,0,208.14,Debit Card,Mobile App,Central
T0000867,10/25/2025,C002974,Male,45-54,Loyal,P1031,Milk,Groceries,Brand 1,3,305.73,15,779.61,Debit Card,Mobile App,West
T0000978,10/26/2025,C004263,Other,45-54,Loyal,P1067,Cookware Set,Home,Brand 1,3,74.76,15,190.64,PayPal,In-Store,South
T0000228,10/27/2025,C009133,Male,18-24,New,P1041,Coffee,Groceries,Brand 2,3,65.41,25,147.17,Debit Card,In-Store,Central
T0000385,10/27/2025,C009892,Male,35-44,New,P1113,Notebook,Books,Brand 2,1,465.2,0,465.2,Cash,In-Store,North
T0000543,10/27/2025,C005827,Other,55+,Loyal,P1091,Puzzle,Toys,Brand 1,1,64.2,10,57.78,Credit Card,In-Store,Central
T0000242,10/28/2025,C006908,Other,45-54,New,P1034,Bread,Groceries,Brand 1,1,474.7,0,474.7,PayPal,Mobile App,Central
T0000274,10/28/2025,C006536,Female,35-44,Loyal,P1062,Bedsheet,Home,Brand 2,1,139.32,0,139.32,Credit Card,Online,Central
T0000343,10/28/2025,C019478,Male,35-44,Loyal,P1056,Perfume,Beauty,Brand 2,1,461.33,10,415.2,Gift Card,Mobile App,South
T0000700,10/30/2025,C019737,Male,45-54,New,P1096,Toy Car,Toys,Brand 3,1,249.43,20,199.54,Cash,Mobile App,North
T0000042,10/31/2025,C017333,Male,55+,Loyal,P1079,Football,Sports,Brand 1,1,182.44,20,145.95,Credit Card,Online,East
T0000251,10/31/2025,C022038,Female,35-44,New,P1113,Notebook,Books,Brand 2,1,465.2,0,465.2,Credit Card,In-Store,South
T0000530,10/31/2025,C000583,Male,45-54,VIP,P1096,Toy Car,Toys,Brand 3,2,249.43,0,498.86,Credit Card,Mobile App,Central
T0000126,11/1/2025,C005059,Male,45-54,Loyal,P1053,Lipstick,Beauty,Brand 2,1,470.05,0,470.05,Cash,Mobile App,West
T0000387,11/2/2025,C002989,Other,18-24,New,P1055,Perfume,Beauty,Brand 1,2,300.96,0,601.92,Debit Card,In-Store,North
T0000575,11/2/2025,C007686,Male,35-44,New,P1086,Running Shoes,Sports,Brand 2,2,165.97,0,331.94,Debit Card,In-Store,West
T0000215,11/3/2025,C020587,Male,55+,Loyal,P1094,Toy Car,Toys,Brand 1,1,282.83,10,254.55,Debit Card,Online,East
T0000615,11/3/2025,C016979,Female,25-34,New,P1109,Cookbook,Books,Brand 1,5,118.26,0,591.3,Gift Card,Mobile App,Central
T0000964,11/4/2025,C002960,Female,25-34,Returning,P1086,Running Shoes,Sports,Brand 2,1,165.97,10,149.37,Credit Card,Mobile App,Central
T0000610,11/6/2025,C003903,Other,25-34,VIP,P1110,Cookbook,Books,Brand 2,1,43.11,0,43.11,Debit Card,Online,South
T0000742,11/6/2025,C004919,Male,25-34,Returning,P1073,Towel,Home,Brand 1,1,7.73,0,7.73,Credit Card,In-Store,East
T0000568,11/7/2025,C001010,Female,25-34,Returning,P1051,Moisturizer,Beauty,Brand 3,2,484.94,0,969.88,Debit Card,Mobile App,West
T0000812,11/7/2025,C014424,Other,25-34,Returning,P1031,Milk,Groceries,Brand 1,2,305.73,0,611.46,Gift Card,Mobile App,East
T0000596,11/8/2025,C009289,Male,25-34,VIP,P1113,Notebook,Books,Brand 2,1,465.2,20,372.16,Gift Card,In-Store,West
T0000113,11/9/2025,C013123,Other,18-24,VIP,P1037,Rice,Groceries,Brand 1,1,155.78,5,147.99,Credit Card,In-Store,East
T0000488,11/9/2025,C012263,Other,55+,Loyal,P1066,Lamp,Home,Brand 3,1,273.63,0,273.63,Cash,Mobile App,North
T0000584,11/9/2025,C007828,Other,25-34,Returning,P1002,Smartphone,Electronics,Brand 2,1,475.6,0,475.6,PayPal,Online,South
T0000124,11/10/2025,C021366,Male,45-54,New,P1050,Moisturizer,Beauty,Brand 2,4,96.5,20,308.8,Debit Card,Mobile App,Central
T0000629,11/10/2025,C016144,Other,18-24,New,P1087,Running Shoes,Sports,Brand 3,1,366.16,0,366.16,PayPal,In-Store,Central
T0000652,11/10/2025,C011693,Female,45-54,VIP,P1005,Headphones,Electronics,Brand 2,1,82.23,0,82.23,Gift Card,In-Store,Central
T0000713,11/10/2025,C017263,Male,35-44,Returning,P1116,Textbook,Books,Brand 2,4,436.37,0,1745.48,Credit Card,In-Store,South
T0000381,11/11/2025,C022849,Female,18-24,VIP,P1082,Dumbbells,Sports,Brand 1,1,313.53,5,297.85,Debit Card,In-Store,South
T0000386,11/11/2025,C021264,Male,18-24,VIP,P1048,Shampoo,Beauty,Brand 3,2,262.43,15,446.13,Cash,Mobile App,South
T0000668,11/12/2025,C006831,Female,45-54,Loyal,P1067,Cookware Set,Home,Brand 1,1,74.76,20,59.81,Cash,Online,North
T0000319,11/13/2025,C020203,Female,45-54,New,P1082,Dumbbells,Sports,Brand 1,2,313.53,0,627.06,Credit Card,Mobile App,Central
T0000308,11/18/2025,C018313,Male,45-54,Returning,P1093,Puzzle,Toys,Brand 3,1,381.59,15,324.35,Cash,In-Store,North
T0000731,11/18/2025,C006647,Male,18-24,Returning,P1029,Sneakers,Clothing,Brand 2,1,298.25,0,298.25,PayPal,Mobile App,West
T0000894,11/18/2025,C002864,Other,45-54,Returning,P1087,Running Shoes,Sports,Brand 3,4,366.16,0,1464.64,PayPal,In-Store,Central
T0000818,11/19/2025,C019292,Male,55+,Loyal,P1094,Toy Car,Toys,Brand 1,5,282.83,15,1202.03,Debit Card,In-Store,Central
T0000819,11/19/2025,C000278,Male,18-24,VIP,P1002,Smartphone,Electronics,Brand 2,4,475.6,0,1902.4,Credit Card,Mobile App,North
T0000877,11/20/2025,C022716,Male,25-34,VIP,P1103,Building Blocks,Toys,Brand 1,1,160.61,15,136.52,Credit Card,Online,West
T0000173,11/21/2025,C002674,Female,45-54,VIP,P1007,Laptop,Electronics,Brand 1,4,33.75,0,135,PayPal,Mobile App,West
T0000145,11/22/2025,C007662,Female,18-24,Loyal,P1014,Bluetooth Speaker,Electronics,Brand 2,3,110.11,0,330.33,Gift Card,Online,North
T0000593,11/22/2025,C015690,Female,25-34,Returning,P1062,Bedsheet,Home,Brand 2,2,139.32,15,236.84,PayPal,Online,South
T0000143,11/23/2025,C023732,Other,45-54,Loyal,P1111,Cookbook,Books,Brand 3,1,148.43,20,118.74,Credit Card,In-Store,North
T0000391,11/24/2025,C004682,Male,55+,New,P1083,Dumbbells,Sports,Brand 2,1,168.79,0,168.79,Gift Card,Mobile App,South
T0000175,11/25/2025,C019436,Female,55+,Loyal,P1087,Running Shoes,Sports,Brand 3,1,366.16,25,274.62,Credit Card,Online,West
T0000194,11/25/2025,C012667,Female,35-44,Returning,P1072,Storage Box,Home,Brand 3,3,103.36,15,263.57,Cash,Online,Central
T0000762,11/25/2025,C010339,Other,55+,New,P1073,Towel,Home,Brand 1,1,7.73,5,7.34,Debit Card,Mobile App,East
T0000842,11/25/2025,C013174,Female,18-24,Returning,P1104,Building Blocks,Toys,Brand 2,1,256.74,0,256.74,Cash,Online,North
T0000225,11/26/2025,C005243,Male,25-34,VIP,P1103,Building Blocks,Toys,Brand 1,3,160.61,0,481.83,Credit Card,Online,North
T0000353,11/26/2025,C019287,Other,55+,Returning,P1060,Sunscreen,Beauty,Brand 3,1,166.04,20,132.83,Cash,Online,West
T0000642,11/26/2025,C019844,Male,55+,Returning,P1112,Notebook,Books,Brand 1,1,84.8,10,76.32,Cash,In-Store,East
T0000273,11/28/2025,C004505,Male,55+,Returning,P1013,Bluetooth Speaker,Electronics,Brand 1,1,417.06,0,417.06,PayPal,Mobile App,West
T0000231,11/29/2025,C010473,Other,35-44,New,P1012,Smartwatch,Electronics,Brand 3,1,485.11,30,339.58,Gift Card,Mobile App,East
T0000383,11/29/2025,C024978,Male,18-24,New,P1115,Textbook,Books,Brand 1,2,318.53,0,637.06,PayPal,Online,North
T0000546,11/30/2025,C008211,Male,18-24,Loyal,P1037,Rice,Groceries,Brand 1,1,155.78,0,155.78,Debit Card,Mobile App,North
T0000551,11/30/2025,C002441,Male,25-34,New,P1023,Jacket,Clothing,Brand 2,4,149.61,0,598.44,PayPal,Online,West
T0000627,11/30/2025,C006232,Female,25-34,Returning,P1024,Jacket,Clothing,Brand 3,3,186.35,0,559.05,Debit Card,In-Store,South
T0000681,11/30/2025,C016304,Other,25-34,Loyal,P1068,Cookware Set,Home,Brand 2,2,402.09,0,804.18,Cash,In-Store,East
T0000816,11/30/2025,C001345,Male,55+,Loyal,P1068,Cookware Set,Home,Brand 2,1,402.09,0,402.09,PayPal,Mobile App,East
T0000562,12/2/2025,C013901,Male,25-34,VIP,P1111,Cookbook,Books,Brand 3,2,148.43,15,252.33,Credit Card,Mobile App,South
T0000910,12/2/2025,C009866,Female,35-44,New,P1106,Novel,Books,Brand 1,1,128.4,0,128.4,Gift Card,Mobile App,East
T0000137,12/3/2025,C024402,Male,55+,VIP,P1073,Towel,Home,Brand 1,1,7.73,10,6.96,Cash,Online,Central
T0000466,12/4/2025,C015560,Other,25-34,VIP,P1069,Cookware Set,Home,Brand 3,3,41.9,0,125.7,Cash,Online,West
T0000904,12/5/2025,C021129,Male,18-24,New,P1117,Textbook,Books,Brand 3,1,402.82,0,402.82,Cash,In-Store,North
T0000330,12/6/2025,C023730,Male,55+,Loyal,P1102,Doll,Toys,Brand 3,2,320.02,5,608.04,Credit Card,Online,West
T0000094,12/7/2025,C006067,Male,25-34,VIP,P1098,Board Game,Toys,Brand 2,1,216.63,0,216.63,Cash,Mobile App,Central
T0000695,12/7/2025,C009043,Other,55+,Returning,P1099,Board Game,Toys,Brand 3,2,17.58,10,31.64,Credit Card,Online,West
T0000698,12/7/2025,C023031,Other,18-24,Loyal,P1063,Bedsheet,Home,Brand 3,1,415.23,0,415.23,Credit Card,Mobile App,Central
T0000672,12/8/2025,C015574,Other,55+,Returning,P1101,Doll,Toys,Brand 2,1,20.56,5,19.53,Cash,Online,South
T0000326,12/9/2025,C018573,Female,35-44,New,P1028,Sneakers,Clothing,Brand 1,1,259.55,15,220.62,Credit Card,Mobile App,East
T0000848,12/9/2025,C001233,Other,25-34,VIP,P1079,Football,Sports,Brand 1,1,182.44,25,136.83,Gift Card,Online,East
T0000347,12/10/2025,C002267,Female,45-54,Returning,P1107,Novel,Books,Brand 2,1,208.14,20,166.51,Cash,Online,East
T0000540,12/10/2025,C024982,Male,35-44,VIP,P1078,Yoga Mat,Sports,Brand 3,2,41.65,0,83.3,Cash,In-Store,West
T0000070,12/11/2025,C005008,Other,25-34,New,P1050,Moisturizer,Beauty,Brand 2,1,96.5,0,96.5,PayPal,In-Store,East
